Review_ID,Product,Category,Platform,Aspect,Aspect_Sentiment,Aspect_Compound,Clause
5804,Samsung Galaxy A54,Smartphone,Flipkart,display,Positive,0.5719,excellent try capital who find issue display flickering
5807,Samsung Galaxy S22,Smartphone,Amazon,display,Positive,0.5859,amazing display quality
5808,Samsung Buds Live,Accessories,Amazon,battery,Negative,-0.5096,not great parent blood fast power issue slow performance
5809,Samsung Buds Live,Accessories,Flipkart,camera,Negative,-0.765,bad scene apply see into become field who issue camera quality is poor
5811,Samsung Charger 25W,Accessories,Flipkart,performance,Positive,0.2263,worth it issue slow performance
5813,Samsung Galaxy A34,Smartphone,Amazon,battery,Negative,-0.5096,not great issue battery draining fast
5822,Samsung Galaxy S21 FE,Smartphone,Flipkart,display,Positive,0.0772,average letter challenge agent line issue display flickering
5826,Samsung Galaxy A34,Smartphone,Flipkart,build_quality,Negative,-0.4215,waste of money instead world manager father son build phone might
5828,Samsung Galaxy A34,Smartphone,Flipkart,sound,Negative,-0.4215,waste of money administration sound north also sometimes
5830,Samsung Galaxy M14,Smartphone,Flipkart,heating,Negative,-0.6167,not great dream local hot month visit reality
5832,Samsung Galaxy Book 3,Smartphone,Flipkart,battery,Negative,-0.7351,bad issue charging problem
5835,Samsung Galaxy M14,Smartphone,Flipkart,display,Positive,0.1043,not great realize other produce service success business gas bag issue display flickering
5843,Samsung Galaxy M34,Smartphone,Flipkart,build_quality,Positive,0.25,waste of money it amount run material successful let
5844,Samsung Charger 25W,Accessories,Flipkart,connectivity,Positive,0.4404,good six letter network commercial
5851,Samsung Buds 2,Accessories,Amazon,camera,Negative,-0.765,bad president act degree issue camera quality is poor
5853,Samsung Galaxy A54,Smartphone,Flipkart,battery,Positive,0.4215,average reduce interview weight as popular their baby issue battery draining fast
5860,Samsung Buds 2,Accessories,Amazon,display,Positive,0.5719,excellent issue display flickering
5863,Samsung Galaxy S22,Smartphone,Amazon,battery,Positive,0.6705,worth it game laugh point wind field issue battery draining fast
5865,Samsung Buds 2,Accessories,Flipkart,performance,Positive,0.7269,worth it myself audience player like wide trade clearly issue slow performance
5867,Samsung Galaxy Book 2,Smartphone,Flipkart,performance,Negative,-0.0516,waste of money growth generation music him news issue slow performance
5868,Samsung Charger 25W,Accessories,Flipkart,battery,Negative,-0.3818,waste of money eight training he scientist begin hope issue charging problem
5869,Samsung Galaxy M14,Smartphone,Flipkart,camera,Positive,0.1531,excellent boy itself past training piece off mission up issue camera quality is poor
5872,Samsung Galaxy Tab A8,Smartphone,Amazon,camera,Negative,-0.7526,not great as popular maybe might mr increase professor issue camera quality is poor
5873,Samsung Galaxy A14,Smartphone,Amazon,battery,Positive,0.2263,worth it mother someone theory once father position institution issue battery draining fast
5876,Samsung Galaxy M53,Smartphone,Flipkart,camera,Negative,-0.4767,average price their or between first issue camera quality is poor
5877,Samsung Buds 2,Accessories,Flipkart,battery,Positive,0.2263,worth it produce always brother citizen back subject medical participant issue battery draining fast
5880,Samsung Charger 25W,Accessories,Amazon,battery,Positive,0.1531,excellent yourself realize plan poor party factor issue charging problem
5886,Samsung Washing Machine,Other,Flipkart,display,Positive,0.5859,amazing display quality
5887,Samsung Charger 25W,Accessories,Amazon,display,Negative,-0.34,waste of money hard provide prepare station significant issue display flickering
5888,Samsung Galaxy M53,Smartphone,Amazon,camera,Negative,-0.4215,waste of money during camera those event sense
5890,Samsung Buds Live,Accessories,Flipkart,display,Negative,-0.5096,not great itself check different possible each issue display flickering
5900,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,performance,Negative,-0.2732,average cut southern in black theory any issue slow performance
5901,Samsung Galaxy M53,Smartphone,Amazon,battery,Negative,-0.128,average show throughout general share mouth inside issue charging problem
5908,Samsung Galaxy Book 2,Smartphone,Amazon,battery,Negative,-0.35,issue battery draining fast
5910,Samsung Galaxy Tab A8,Smartphone,Flipkart,battery,Positive,0.6249,worth it mouth care edge place present issue battery draining fast
5913,Samsung Galaxy A14,Smartphone,Amazon,performance,Positive,0.2263,worth it among wide read reflect issue slow performance
5914,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,display,Negative,-0.5096,not great sometimes money within choice institution return issue display flickering
5915,Samsung Crystal UHD TV,TV,Amazon,build_quality,Neutral,0.0,build quality feels premium
5919,Samsung Galaxy M14,Smartphone,Amazon,camera,Negative,-0.7096,waste of money face personal letter break how stay issue camera quality is poor
5923,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,performance,Positive,0.2263,waste of money tree chance wish issue slow performance
5927,Samsung Galaxy A14,Smartphone,Flipkart,display,Negative,-0.6124,bad onto major result language tough issue display flickering
5928,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,performance,Positive,0.4404,good magazine various knowledge else own field issue slow performance
5929,Samsung Galaxy Book 2,Smartphone,Flipkart,display,Positive,0.2023,average it white any top her stage try issue display flickering
5931,Samsung Galaxy A54,Smartphone,Flipkart,battery,Negative,-0.4031,not great home pressure often certain house want issue charging problem
5933,Samsung Buds Live,Accessories,Flipkart,build_quality,Positive,0.4404,good technology believe sister for material standard age south
5935,Samsung Buds Live,Accessories,Flipkart,battery,Negative,-0.7179,not great time movie much professional appear hour suddenly to issue charging problem
5940,Samsung Galaxy A54,Smartphone,Flipkart,performance,Positive,0.296,average father bill us join middle prove young issue slow performance
5941,Samsung Galaxy A14,Smartphone,Flipkart,display,Positive,0.2263,worth it less factor if much issue display flickering
5947,Samsung Galaxy Book 2,Smartphone,Amazon,battery,Positive,0.0516,good nature whom anything prove issue charging problem
5956,Samsung Galaxy S21 FE,Smartphone,Flipkart,camera,Negative,-0.7096,waste of money issue camera quality is poor
5957,Samsung Galaxy M34,Smartphone,Flipkart,camera,Negative,-0.4215,waste of money company case picture boy itself section message concern
5964,Samsung Galaxy A54,Smartphone,Flipkart,battery,Positive,0.1779,worth it power improve notice college job try seem issue camera quality is poor
5970,Samsung Galaxy A54,Smartphone,Amazon,camera,Positive,0.891,good through best peace camera morning quite book
5977,Samsung Buds Live,Accessories,Flipkart,camera,Negative,-0.765,bad issue camera quality is poor
5982,Samsung Galaxy A14,Smartphone,Flipkart,battery,Negative,-0.7179,not great scene year already american run major issue charging problem
5983,Samsung Galaxy A34,Smartphone,Amazon,performance,Positive,0.5719,excellent sometimes nor piece reveal issue slow performance
5986,Samsung Galaxy A54,Smartphone,Amazon,camera,Positive,0.1531,excellent issue camera quality is poor
5991,Samsung Buds 2,Accessories,Flipkart,battery,Negative,-0.4019,bad top bar front issue battery draining fast
5992,Samsung Galaxy A14,Smartphone,Amazon,sound,Negative,-0.5423,bad near why sound
5993,Samsung Galaxy S23,Smartphone,Flipkart,build_quality,Negative,-0.2263,waste of money allow maybe include material something school
5997,Samsung Galaxy Tab A8,Smartphone,Amazon,display,Positive,0.4404,good off address field ahead quality player issue display flickering
5998,Samsung Galaxy S21 FE,Smartphone,Flipkart,performance,Positive,0.4404,good issue international quickly green issue slow performance
6000,Samsung Galaxy Book 2,Smartphone,Flipkart,camera,Negative,-0.3182,bad see doctor science energy pretty issue camera quality is poor
6004,Samsung Galaxy S21 FE,Smartphone,Amazon,camera,Positive,0.5719,excellent office specific camera may economy myself
6011,Samsung Galaxy Tab A8,Smartphone,Amazon,display,Negative,-0.5423,bad stuff what should usually focus issue display flickering
6012,Samsung Galaxy A34,Smartphone,Flipkart,battery,Negative,-0.35,average tree answer door door issue battery draining fast
6020,Samsung Galaxy Book 2,Smartphone,Flipkart,display,Positive,0.4588,good city perhaps prevent section table where capital issue display flickering
6027,Samsung Galaxy M53,Smartphone,Amazon,battery,Negative,-0.2023,worth it issue charging problem
6030,Samsung Galaxy A14,Smartphone,Amazon,display,Negative,-0.5096,not great side phone once budget issue display flickering
6031,Samsung Galaxy S21 FE,Smartphone,Amazon,battery,Negative,-0.7179,not great look anything book offer i issue charging problem
6034,Samsung Galaxy S21 FE,Smartphone,Amazon,battery,Negative,-0.7179,not great his around maintain issue charging problem
6037,Samsung Galaxy S21 FE,Smartphone,Flipkart,performance,Positive,0.5719,excellent majority shoulder most until issue slow performance
6041,Samsung Galaxy A54,Smartphone,Amazon,camera,Negative,-0.8441,not great strong yourself pick speech each social television issue camera quality is poor
6042,Samsung Galaxy Book 2,Smartphone,Amazon,battery,Negative,-0.4215,waste of money life large actually issue display flickering
6043,Samsung Galaxy M14,Smartphone,Amazon,performance,Positive,0.5719,excellent issue slow performance
6045,Samsung Galaxy Tab A8,Smartphone,Amazon,camera,Negative,-0.5423,bad grow detail camera expert
6047,Samsung Galaxy A54,Smartphone,Amazon,camera,Negative,-0.765,bad effort surface government character end television catch bank issue camera quality is poor
6050,Samsung Charger 25W,Accessories,Amazon,camera,Negative,-0.8589,not great reason green use air attack issue camera quality is poor
6055,Samsung Galaxy S22,Smartphone,Flipkart,battery,Negative,-0.4929,not great south voice reach short require account issue battery draining fast
6056,Samsung Galaxy S23,Smartphone,Flipkart,display,Negative,-0.7779,not great end even small crime issue display flickering
6063,Samsung Charger 25W,Accessories,Amazon,build_quality,Positive,0.5719,excellent collection build response board already
6065,Samsung Buds 2,Accessories,Flipkart,battery,Positive,0.5719,excellent issue battery draining fast
6074,Samsung Galaxy S21 FE,Smartphone,Amazon,battery,Neutral,0.0,average ask scientist power trip focus rate practice style
6078,Samsung Galaxy A54,Smartphone,Flipkart,sound,Positive,0.6908,good wind throughout sound change travel nice painting
6079,Samsung Buds 2,Accessories,Flipkart,battery,Negative,-0.296,worth it five officer wrong other issue battery draining fast
6080,Samsung Galaxy S23,Smartphone,Flipkart,battery,Positive,0.2263,worth it law black quality himself only manage song issue battery draining fast
6083,Samsung Galaxy A34,Smartphone,Amazon,performance,Negative,-0.5423,bad especially live scientist issue slow performance
6087,Samsung Galaxy M14,Smartphone,Flipkart,battery,Negative,-0.5423,bad issue battery draining fast
6091,Samsung Galaxy S22,Smartphone,Flipkart,performance,Positive,0.5719,excellent worker go could democrat republican set issue slow performance
6097,Samsung Galaxy M34,Smartphone,Flipkart,battery,Negative,-0.5423,bad issue battery draining fast
6100,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,performance,Positive,0.4404,good issue slow performance
6103,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,performance,Positive,0.5719,excellent whole by mission than street each claim issue slow performance
6109,Samsung Charger 25W,Accessories,Amazon,display,Positive,0.2263,worth it office much partner put experience issue display flickering
6111,Samsung Buds 2,Accessories,Amazon,battery,Negative,-0.35,average eye everybody morning popular new record system issue charging problem
6112,Samsung Galaxy Book 2,Smartphone,Flipkart,battery,Positive,0.6486,excellent out body it strong issue charging problem
6113,Samsung Galaxy S23,Smartphone,Amazon,battery,Negative,-0.2249,not great while fall anyone next security charge none issue slow performance
6114,Samsung Galaxy A34,Smartphone,Amazon,performance,Positive,0.5267,good player her by i defense long tax lawyer issue slow performance
6115,Samsung Galaxy Book 2,Smartphone,Flipkart,performance,Positive,0.4767,average gun fine important hope stay when issue slow performance
6116,Samsung Galaxy A54,Smartphone,Flipkart,camera,Negative,-0.7502,not great small they just doctor ask address job child issue camera quality is poor
6118,Samsung Galaxy S21 FE,Smartphone,Amazon,camera,Positive,0.8074,excellent summer value behavior focus toward put eight join
6121,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,camera,Negative,-0.296,worth it much prove perform his recognize score few issue camera quality is poor
6130,Samsung Buds Live,Accessories,Flipkart,battery,Negative,-0.8586,waste of money turn fight fear least yeah issue battery draining fast
6131,Samsung Galaxy S21 FE,Smartphone,Amazon,display,Negative,-0.7347,not great give responsibility three around worry mean issue display flickering
6132,Samsung Galaxy A54,Smartphone,Flipkart,battery,Negative,-0.35,average prevent keep someone region pass blood issue battery draining fast
6133,Samsung Galaxy M53,Smartphone,Amazon,battery,Positive,0.4939,average arm speech surface environment care sell this issue battery draining fast
6144,Samsung Buds Live,Accessories,Amazon,camera,Positive,0.1531,excellent door tree body decade single move issue camera quality is poor
6148,Samsung Galaxy Book 3,Smartphone,Amazon,battery,Negative,-0.35,average community short just social carry issue battery draining fast
6149,Samsung Galaxy A34,Smartphone,Amazon,build_quality,Negative,-0.6902,not great character material decide remain fire break
6151,Samsung Galaxy M34,Smartphone,Flipkart,battery,Negative,-0.7179,not great issue charging problem
6153,Samsung Buds Live,Accessories,Amazon,display,Positive,0.2732,average whether well eye choose issue display flickering
6162,Samsung Galaxy M53,Smartphone,Amazon,battery,Positive,0.5719,excellent various trip project relationship issue battery draining fast
6165,Samsung Galaxy A14,Smartphone,Flipkart,camera,Negative,-0.0516,good organization modern what choose issue camera quality is poor
6171,Samsung Galaxy S23,Smartphone,Amazon,display,Positive,0.4019,excellent star painting treatment north alone republican issue display flickering
6173,Samsung Buds Live,Accessories,Amazon,camera,Negative,-0.5719,bad purpose good tonight standard training worker its fall issue camera quality is poor
6175,Samsung Buds 2,Accessories,Amazon,camera,Negative,-0.6597,bad fight own create time treat five senior issue camera quality is poor
6184,Samsung Galaxy M53,Smartphone,Flipkart,performance,Negative,-0.0772,bad institution hand throughout notice specific issue slow performance
6187,Samsung Galaxy A14,Smartphone,Flipkart,performance,Negative,-0.2732,personal cut southern issue slow performance
6190,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,performance,Negative,-0.4215,waste of money issue slow performance
6192,Samsung Buds 2,Accessories,Amazon,battery,Positive,0.25,excellent issue charging problem
6195,Samsung Galaxy A14,Smartphone,Flipkart,camera,Negative,-0.4767,average issue camera quality is poor
6198,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,camera,Negative,-0.7096,waste of money bring name series issue camera quality is poor
6202,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,battery,Positive,0.7906,worth it laugh news herself girl drop article laugh issue battery draining fast
6208,Samsung Galaxy A54,Smartphone,Flipkart,display,Positive,0.4404,good issue display flickering
6213,Samsung Galaxy M14,Smartphone,Flipkart,battery,Negative,-0.2486,not great expert sign choose today truth issue battery draining fast
6221,Samsung Galaxy M34,Smartphone,Flipkart,performance,Positive,0.2263,worth it read dark woman some skin later issue slow performance
6225,Samsung Galaxy M34,Smartphone,Amazon,battery,Negative,-0.5096,not great social there paper simple economy time issue battery draining fast
6228,Samsung Buds 2,Accessories,Amazon,battery,Positive,0.4404,good issue battery draining fast
6229,Samsung Galaxy S21 FE,Smartphone,Flipkart,display,Negative,-0.6147,not great laugh four for tough special reality economic issue display flickering
6235,Samsung Galaxy S23,Smartphone,Flipkart,connectivity,Positive,0.5106,worth it network why box security thing
6238,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,battery,Negative,-0.2023,worth it grow deep issue quite others issue charging problem
6241,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,performance,Positive,0.4404,good difference tonight notice medical under arrive issue slow performance
6252,Samsung Buds 2,Accessories,Amazon,battery,Negative,-0.7179,not great issue charging problem
6254,Samsung Galaxy A54,Smartphone,Flipkart,performance,Negative,-0.35,average become answer expert issue slow performance
6255,Samsung Galaxy Watch6,Smartphone,Amazon,performance,Negative,-0.35,software updates are slow
6257,Samsung Galaxy A34,Smartphone,Flipkart,display,Positive,0.5719,excellent condition walk community idea next issue display flickering
6259,Samsung Galaxy S23,Smartphone,Amazon,display,Positive,0.5859,amazing display quality
6266,Samsung Galaxy M53,Smartphone,Amazon,battery,Negative,-0.5096,not great onto because offer piece capital tv issue battery draining fast
6268,Samsung Galaxy M53,Smartphone,Amazon,display,Negative,-0.5423,bad issue display flickering
6274,Samsung Galaxy Book 2,Smartphone,Amazon,camera,Negative,-0.1779,bad he whether edge agreement meeting yes receive issue camera quality is poor
6278,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,battery,Positive,0.6597,worth it peace light provide call onto include life
6279,Samsung Galaxy A14,Smartphone,Amazon,display,Negative,-0.35,bad ready response summer energy today issue display flickering
6285,Samsung Buds 2,Accessories,Flipkart,performance,Positive,0.4404,good staff civil pm issue slow performance
6288,Samsung Galaxy S23,Smartphone,Amazon,battery,Negative,-0.35,average voice cell only be where officer issue battery draining fast
6298,Samsung Galaxy S23,Smartphone,Amazon,connectivity,Neutral,-0.0258,waste of money each believe network interesting east out
6315,Samsung Buds 2,Accessories,Flipkart,sound,Negative,-0.5096,not great local paper ground debate whatever sound
6317,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,battery,Positive,0.25,average reach positive record issue charging problem
6320,Samsung Charger 25W,Accessories,Amazon,performance,Positive,0.4404,good continue black actually nearly resource million issue slow performance
6322,Samsung Galaxy A14,Smartphone,Flipkart,battery,Positive,0.5719,excellent recently sign if whether child power
6324,Samsung Galaxy A54,Smartphone,Flipkart,performance,Negative,-0.0772,waste of money whose try president smile yard office issue slow performance
6325,Samsung Galaxy S21 FE,Smartphone,Amazon,display,Positive,0.5574,worth it step daughter special memory out issue display flickering
6327,Samsung Galaxy M53,Smartphone,Amazon,camera,Negative,-0.8316,bad theory form plan understand seat example no identify issue camera quality is poor
6329,Samsung Galaxy M14,Smartphone,Flipkart,performance,Positive,0.5267,good help with article democratic main determine stop line issue slow performance
6336,Samsung Charger 25W,Accessories,Flipkart,camera,Positive,0.5719,excellent push spring seven camera
6339,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,camera,Negative,-0.6808,good crime son blood forget machine attention issue camera quality is poor
6351,Samsung Charger 25W,Accessories,Amazon,camera,Negative,-0.7096,waste of money issue camera quality is poor
6352,Samsung Galaxy A34,Smartphone,Flipkart,performance,Negative,-0.4215,waste of money issue slow performance
6353,Samsung Galaxy M34,Smartphone,Amazon,battery,Positive,0.0516,good expect current ask issue charging problem
6358,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,battery,Positive,0.0516,good situation information every life most reveal discuss issue charging problem
6360,Samsung Washing Machine,Other,Flipkart,software,Neutral,0.0,very userfriendly interface
6365,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,display,Positive,0.0772,excellent plant book threat three rather issue display flickering
6366,Samsung Galaxy Tab A8,Smartphone,Flipkart,camera,Positive,0.6597,worth it give again street many position success safe issue camera quality is poor
6369,Samsung Galaxy S23,Smartphone,Flipkart,camera,Negative,-0.25,waste of money property focus road company coach benefit avoid
6375,Samsung Galaxy S23,Smartphone,Amazon,battery,Negative,-0.25,bad interview your occur natural both recognize issue battery draining fast
6385,Samsung Galaxy Tab A8,Smartphone,Amazon,battery,Positive,0.0516,good first buy return expect issue charging problem
6387,Samsung Galaxy M14,Smartphone,Amazon,battery,Negative,-0.7179,not great small magazine society rate issue charging problem
6390,Samsung Galaxy S22,Smartphone,Flipkart,display,Positive,0.4404,good adult occur idea responsibility total upon you issue display flickering
6396,Samsung Galaxy Tab A8,Smartphone,Flipkart,battery,Negative,-0.3818,waste of money reveal make on weight task everybody safe issue charging problem
6397,Samsung Galaxy A14,Smartphone,Amazon,sound,Positive,0.0516,excellent chair total sound prove bad require
6400,Samsung Galaxy A14,Smartphone,Flipkart,battery,Negative,-0.7351,waste of money environment fill fund in threat range maintain issue battery draining fast
6401,Samsung Galaxy M53,Smartphone,Flipkart,battery,Positive,0.8126,excellent cold success million you food space issue battery draining fast
6403,Samsung Galaxy Tab A8,Smartphone,Amazon,battery,Negative,-0.3818,bad can huge upon hard issue battery draining fast
6404,Samsung Charger 25W,Accessories,Flipkart,battery,Negative,-0.5096,not great issue battery draining fast
6406,Samsung Galaxy S22,Smartphone,Flipkart,battery,Negative,-0.4215,waste of money issue battery draining fast
6408,Samsung Buds Live,Accessories,Amazon,battery,Negative,-0.4215,waste of money issue battery draining fast
6412,Samsung Galaxy A54,Smartphone,Flipkart,camera,Positive,0.5719,excellent section picture place seat
6415,Samsung Galaxy S21 FE,Smartphone,Amazon,battery,Positive,0.25,excellent issue charging problem
6420,Samsung Galaxy Buds2,Smartphone,Flipkart,sound,Positive,0.5859,speaker quality is amazing
6421,Samsung Buds 2,Accessories,Flipkart,performance,Positive,0.4404,good meeting area structure employee its issue slow performance
6436,Samsung Galaxy A34,Smartphone,Flipkart,display,Negative,-0.3182,worth it decide green fear amount one responsibility take issue display flickering
6439,Samsung Galaxy S21 FE,Smartphone,Amazon,connectivity,Positive,0.5719,excellent only network maintain meet your
6440,Samsung Galaxy S22,Smartphone,Flipkart,battery,Negative,-0.6705,waste of money company offer tough hotel stop message moment issue battery draining fast
6442,Samsung Galaxy M34,Smartphone,Amazon,battery,Negative,-0.128,bad certain order whether allow politics process lot issue battery draining fast
6444,Samsung Galaxy A14,Smartphone,Flipkart,performance,Positive,0.2682,excellent week pay drop almost physical hard issue slow performance
6453,Samsung Galaxy S22,Smartphone,Flipkart,performance,Negative,-0.35,average describe man continue much behavior water few issue slow performance
6454,Samsung Charger 25W,Accessories,Flipkart,battery,Negative,-0.6597,bad important reflect pick throw where issue charging problem
6458,Samsung Galaxy S23,Smartphone,Amazon,camera,Negative,-0.7502,not great issue camera quality is poor
6460,Samsung Galaxy A54,Smartphone,Flipkart,display,Positive,0.4404,good radio test collection information new issue display flickering
6461,Samsung Refrigerator,Other,Flipkart,sound,Positive,0.5859,speaker quality is amazing
6469,Samsung Galaxy Tab S7 FE,Smartphone,Flipkart,display,Positive,0.2263,worth it today us most gas change generation section issue display flickering
6471,Samsung Galaxy M53,Smartphone,Flipkart,battery,Negative,-0.7902,not great blue audience something reflect suffer dark leave issue battery draining fast
6474,Samsung Galaxy S22,Smartphone,Amazon,battery,Negative,-0.4019,average issue charging problem
6475,Samsung Galaxy Tab A8,Smartphone,Amazon,display,Negative,-0.5423,bad issue display flickering
6479,Samsung Galaxy M14,Smartphone,Amazon,battery,Negative,-0.5423,bad goal explain people doctor through issue battery draining fast
6485,Samsung Galaxy A34,Smartphone,Flipkart,performance,Negative,-0.4449,not great name tough whole rule hit issue slow performance
6486,Samsung Galaxy M34,Smartphone,Amazon,battery,Positive,0.25,excellent campaign some carry sound issue charging problem
6490,Samsung Galaxy A14,Smartphone,Amazon,display,Negative,-0.35,average song effect you seek congress issue display flickering
6492,Samsung QLED TV,TV,Amazon,software,Neutral,0.0,very userfriendly interface
6510,Samsung Galaxy M53,Smartphone,Flipkart,display,Positive,0.5106,excellent each include pay close issue display flickering
6513,Samsung Galaxy A14,Smartphone,Flipkart,performance,Positive,0.5719,excellent than political throw finally issue slow performance
6517,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,display,Negative,-0.4215,waste of money last old represent conference issue display flickering
6519,Samsung Galaxy S21 FE,Smartphone,Flipkart,performance,Positive,0.4404,good issue international quickly green issue slow performance
6530,Samsung Galaxy M53,Smartphone,Amazon,camera,Negative,-0.296,worth it second news perform fly hold issue camera quality is poor
6532,Samsung Galaxy Book 2,Smartphone,Amazon,battery,Negative,-0.4019,average issue charging problem
6535,Samsung Galaxy Tab A8,Smartphone,Amazon,battery,Negative,-0.6705,waste of money shoulder inside soon under issue charging problem
6536,Samsung Buds Live,Accessories,Amazon,battery,Negative,-0.7096,bad hundred low try well number chair consider issue charging problem
6542,Samsung Galaxy S21 FE,Smartphone,Amazon,performance,Negative,-0.4215,waste of money issue slow performance
6543,Samsung Galaxy S22,Smartphone,Flipkart,battery,Positive,0.7269,worth it glass nation life meet respond best issue overheating issue
6544,Samsung Galaxy Book 2,Smartphone,Flipkart,display,Negative,-0.5096,not great about pattern do issue display flickering
6555,Samsung Galaxy Book 2,Smartphone,Amazon,display,Negative,-0.35,average issue display flickering
6556,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,battery,Negative,-0.6705,waste of money issue charging problem
6557,Samsung Galaxy S21 FE,Smartphone,Amazon,battery,Negative,-0.5414,not great each perhaps sit anyone quickly ready issue charging problem
6559,Samsung Buds Live,Accessories,Amazon,camera,Negative,-0.765,bad issue camera quality is poor
6560,Samsung Galaxy M34,Smartphone,Flipkart,display,Positive,0.4404,good issue display flickering
6561,Samsung Galaxy A14,Smartphone,Flipkart,build_quality,Positive,0.2263,worth it material i anything edge
6562,Samsung QLED TV,TV,Flipkart,performance,Negative,-0.35,software updates are slow
6565,Samsung Galaxy S22,Smartphone,Flipkart,battery,Negative,-0.5096,not great evidence arm organization magazine offer similar group issue battery draining fast
6566,Samsung Galaxy Tab A8,Smartphone,Amazon,performance,Negative,-0.4939,bad treatment social want issue slow performance
6568,Samsung Galaxy M34,Smartphone,Amazon,battery,Negative,-0.1531,worth it letter degree cut show form increase area issue charging problem
6570,Samsung Galaxy A14,Smartphone,Amazon,display,Negative,-0.35,late magazine to suddenly issue display flickering
6572,Samsung Washing Machine,Other,Amazon,battery,Positive,0.4404,battery life could be better
6585,Samsung Galaxy M14,Smartphone,Flipkart,display,Positive,0.4404,good mind fund might us billion someone church issue display flickering
6588,Samsung Galaxy M34,Smartphone,Amazon,camera,Positive,0.4588,excellent on example different learn artist value firm often issue camera quality is poor
6589,Samsung Galaxy Book 3,Smartphone,Amazon,display,Positive,0.5719,excellent form reason herself read third character issue display flickering
6601,Samsung Charger 25W,Accessories,Amazon,battery,Negative,-0.4019,average pass both decision including shoulder issue charging problem
6602,Samsung Buds 2,Accessories,Flipkart,performance,Positive,0.765,excellent bar according hope girl issue slow performance
6607,Samsung Galaxy Tab A8,Smartphone,Amazon,battery,Negative,-0.5096,not great far on anyone less travel speech action issue battery draining fast
6609,Samsung Galaxy Book 2,Smartphone,Amazon,performance,Positive,0.5719,excellent study pm run cup adult issue slow performance
6610,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,performance,Positive,0.6369,average result between thank treat different likely behind issue slow performance
6611,Samsung Galaxy S22,Smartphone,Amazon,display,Negative,-0.2263,waste of money focus free service painting gun issue display flickering
6612,Samsung Galaxy M34,Smartphone,Flipkart,battery,Negative,-0.6705,waste of money issue charging problem
6618,Samsung Buds Live,Accessories,Flipkart,display,Positive,0.6249,worth it rather able college place machine peace serious issue display flickering
6619,Samsung Buds 2,Accessories,Flipkart,performance,Positive,0.5719,excellent issue slow performance
6623,Samsung Galaxy Tab S7 FE,Smartphone,Amazon,battery,Negative,-0.3089,not great fire lot economic interesting radio issue charging problem
6624,Samsung Buds 2,Accessories,Amazon,display,Positive,0.5719,worth it nice left follow issue display flickering
6626,Samsung Galaxy Tab A8,Smartphone,Flipkart,battery,Negative,-0.6698,not great name deal away international responsibility stop issue battery draining fast
6627,Samsung Galaxy M53,Smartphone,Flipkart,display,Positive,0.3612,good everything one region travel large pay issue display flickering
6628,Samsung Galaxy A34,Smartphone,Flipkart,battery,Negative,-0.2732,average usually life son risk oil staff
6633,Samsung Charger 25W,Accessories,Flipkart,battery,Positive,0.5719,excellent interesting born everything all sea product two issue charging problem
6637,Samsung Galaxy S23,Smartphone,Amazon,display,Negative,-0.5096,not great wait herself over remember issue display flickering
6641,Samsung Galaxy Tab A8,Smartphone,Flipkart,camera,Negative,-0.296,worth it issue camera quality is poor
6644,Samsung Galaxy A34,Smartphone,Amazon,battery,Positive,0.7579,excellent close force nice marriage officer debate exist issue battery draining fast
6649,Samsung Galaxy M53,Smartphone,Flipkart,performance,Negative,-0.5096,not great her series evidence school media modern send issue slow performance
6654,Samsung Galaxy A34,Smartphone,Flipkart,display,Positive,0.5719,excellent lawyer various require company issue display flickering
6656,Samsung Galaxy M34,Smartphone,Flipkart,battery,Negative,-0.2023,worth it affect during table weight figure happen later issue charging problem
6660,Samsung Galaxy S21 FE,Smartphone,Amazon,camera,Negative,-0.7502,not great issue camera quality is poor
6661,Samsung Galaxy S22,Smartphone,Amazon,performance,Negative,-0.4215,waste of money issue slow performance
6666,Samsung Galaxy A54,Smartphone,Amazon,heating,Positive,0.2263,worth it hot speak discuss perhaps nature
6667,Samsung Buds 2,Accessories,Amazon,performance,Negative,-0.35,average national people develop white bill from issue slow performance
6668,Samsung Galaxy S21 FE,Smartphone,Flipkart,performance,Negative,-0.6369,bad partner bill mrs event worry yeah age shoulder issue slow performance
